DATE,TIME,QUERY_RAW_PHRASE,ITEM_COUNT,LOG_TIME
2020-03-24,08:46:04,"1kV 0,001kW 100kohm",1,55
2020-03-24,08:46:02,5kV 10W 2500mA,7,48
2020-03-24,08:45:02,kabel,70411,522
2020-03-24,08:31:04,DC/DC 5V 1W,704,172
2020-03-24,08:31:04,"1kV 0,001kW 100kohm",1,34
2020-03-24,08:31:02,5kV 10W 2500mA,7,46
2020-03-24,08:30:02,kabel,70411,487
2020-03-24,08:16:05,DC/DC 5V 1W,704,155
2020-03-24,08:16:04,"1kV 0,001kW 100kohm",1,63
2020-03-24,08:16:02,5kV 10W 2500mA,7,46
2020-03-24,08:15:03,kabel,70411,474
2020-03-24,08:01:05,DC/DC 5V 1W,704,332
2020-03-24,08:01:04,"1kV 0,001kW 100kohm",1,46
2020-03-24,08:01:02,5kV 10W 2500mA,7,44
2020-03-24,08:00:02,kabel,70411,511
2020-03-24,07:46:04,DC/DC 5V 1W,704,183
2020-03-24,07:46:04,"1kV 0,001kW 100kohm",1,49
2020-03-24,07:46:02,5kV 10W 2500mA,7,49
2020-03-24,07:45:03,kabel,70411,477
2020-03-24,07:31:04,DC/DC 5V 1W,704,178
2020-03-24,07:31:03,"1kV 0,001kW 100kohm",1,46
2020-03-24,07:31:02,5kV 10W 2500mA,7,43
2020-03-24,07:30:03,kabel,70411,443
2020-03-24,07:16:05,DC/DC 5V 1W,704,201
2020-03-24,07:16:04,"1kV 0,001kW 100kohm",1,67
2020-03-24,07:16:01,5kV 10W 2500mA,7,82
2020-03-24,07:15:02,kabel,70411,473
2020-03-24,07:01:05,DC/DC 5V 1W,704,167
2020-03-24,07:01:04,"1kV 0,001kW 100kohm",1,45
2020-03-24,07:01:02,5kV 10W 2500mA,7,47
2020-03-24,07:00:03,kabel,70411,494
2020-03-24,06:46:05,DC/DC 5V 1W,704,182
2020-03-24,06:46:04,"1kV 0,001kW 100kohm",1,52
2020-03-24,06:46:02,5kV 10W 2500mA,7,58
2020-03-24,06:45:03,kabel,70411,464
2020-03-24,06:31:04,DC/DC 5V 1W,704,189
2020-03-24,06:31:03,"1kV 0,001kW 100kohm",1,38
2020-03-24,06:31:02,5kV 10W 2500mA,7,47
2020-03-24,06:30:03,kabel,70411,543
2020-03-24,06:16:04,DC/DC 5V 1W,704,169
2020-03-24,06:16:03,"1kV 0,001kW 100kohm",1,46
2020-03-24,06:16:02,5kV 10W 2500mA,7,40
2020-03-24,06:15:02,kabel,70411,475
2020-03-24,06:01:04,DC/DC 5V 1W,704,154
2020-03-24,06:01:03,"1kV 0,001kW 100kohm",1,45
2020-03-24,06:01:02,5kV 10W 2500mA,7,40
2020-03-24,06:00:02,kabel,70411,456
2020-03-24,05:46:04,DC/DC 5V 1W,704,142
2020-03-24,05:46:04,"1kV 0,001kW 100kohm",1,47
2020-03-24,05:46:02,5kV 10W 2500mA,7,45
2020-03-24,05:45:02,kabel,70411,448
2020-03-24,05:31:04,DC/DC 5V 1W,704,163
2020-03-24,05:31:03,"1kV 0,001kW 100kohm",1,53
2020-03-24,05:31:01,5kV 10W 2500mA,7,47
2020-03-24,05:30:02,kabel,70411,458
2020-03-24,05:16:04,DC/DC 5V 1W,704,195
2020-03-24,05:16:03,"1kV 0,001kW 100kohm",1,37
2020-03-24,05:16:02,5kV 10W 2500mA,7,42
2020-03-24,05:15:03,kabel,70411,493
2020-03-24,05:01:04,DC/DC 5V 1W,704,181
2020-03-24,05:01:03,"1kV 0,001kW 100kohm",1,32
2020-03-24,05:01:02,5kV 10W 2500mA,7,49
2020-03-24,05:00:02,kabel,70411,498
2020-03-24,04:46:05,DC/DC 5V 1W,704,188
2020-03-24,04:46:04,"1kV 0,001kW 100kohm",1,41
2020-03-24,04:46:02,5kV 10W 2500mA,7,39
2020-03-24,04:45:02,kabel,70411,463
2020-03-24,04:31:05,DC/DC 5V 1W,704,163
2020-03-24,04:31:04,"1kV 0,001kW 100kohm",1,40
2020-03-24,04:31:02,5kV 10W 2500mA,7,41
2020-03-24,04:30:03,kabel,70411,462
2020-03-24,04:16:04,DC/DC 5V 1W,704,202
2020-03-24,04:16:03,"1kV 0,001kW 100kohm",1,29
2020-03-24,04:16:02,5kV 10W 2500mA,7,43
2020-03-24,04:15:02,kabel,70411,459
2020-03-24,04:01:04,DC/DC 5V 1W,704,203
2020-03-24,04:01:03,"1kV 0,001kW 100kohm",1,32
2020-03-24,04:01:01,5kV 10W 2500mA,7,59
2020-03-24,04:00:03,kabel,70411,565
2020-03-24,03:46:05,DC/DC 5V 1W,704,165
2020-03-24,03:46:04,"1kV 0,001kW 100kohm",1,33
2020-03-24,03:46:03,5kV 10W 2500mA,7,43
2020-03-24,03:45:02,kabel,70411,498
2020-03-24,03:31:06,DC/DC 5V 1W,704,161
2020-03-24,03:31:05,"1kV 0,001kW 100kohm",1,31
2020-03-24,03:31:03,5kV 10W 2500mA,7,47
2020-03-24,03:30:03,kabel,70411,480
2020-03-24,03:16:06,DC/DC 5V 1W,704,155
2020-03-24,03:16:05,"1kV 0,001kW 100kohm",1,38
2020-03-24,03:16:02,5kV 10W 2500mA,7,50
2020-03-24,03:15:02,kabel,70411,499
2020-03-24,03:01:05,DC/DC 5V 1W,705,183
2020-03-24,03:01:04,"1kV 0,001kW 100kohm",1,43
2020-03-24,03:01:02,5kV 10W 2500mA,7,61
2020-03-24,03:00:03,kabel,70360,515
2020-03-24,02:46:05,DC/DC 5V 1W,705,156
2020-03-24,02:46:04,"1kV 0,001kW 100kohm",1,42
2020-03-24,02:46:02,5kV 10W 2500mA,7,45
2020-03-24,02:45:03,kabel,70360,492
2020-03-24,02:31:05,DC/DC 5V 1W,705,156
2020-03-24,02:31:04,"1kV 0,001kW 100kohm",1,39
2020-03-24,02:31:02,5kV 10W 2500mA,7,39
2020-03-24,02:30:02,kabel,70360,546
2020-03-24,02:16:04,DC/DC 5V 1W,705,175
2020-03-24,02:16:03,"1kV 0,001kW 100kohm",1,39
2020-03-24,02:16:02,5kV 10W 2500mA,7,43
2020-03-24,02:15:02,kabel,70360,458
2020-03-24,02:01:05,DC/DC 5V 1W,705,168
2020-03-24,02:01:04,"1kV 0,001kW 100kohm",1,41
2020-03-24,02:01:02,5kV 10W 2500mA,7,53
2020-03-24,02:00:03,kabel,70360,581
2020-03-24,01:46:04,DC/DC 5V 1W,705,145
2020-03-24,01:46:03,"1kV 0,001kW 100kohm",1,40
2020-03-24,01:46:02,5kV 10W 2500mA,7,55
2020-03-24,01:45:02,kabel,70360,526
2020-03-24,01:31:06,DC/DC 5V 1W,705,148
2020-03-24,01:31:05,"1kV 0,001kW 100kohm",1,47
2020-03-24,01:31:03,5kV 10W 2500mA,7,48
2020-03-24,01:30:02,kabel,70360,513
2020-03-24,01:16:07,DC/DC 5V 1W,705,163
2020-03-24,01:16:06,"1kV 0,001kW 100kohm",1,33
2020-03-24,01:16:03,5kV 10W 2500mA,7,37
2020-03-24,01:15:02,kabel,70360,459
2020-03-24,01:01:04,DC/DC 5V 1W,705,155
2020-03-24,01:01:03,"1kV 0,001kW 100kohm",1,44
2020-03-24,01:01:02,5kV 10W 2500mA,7,62
2020-03-24,01:00:02,kabel,70360,474
2020-03-24,00:46:06,DC/DC 5V 1W,705,184
2020-03-24,00:46:05,"1kV 0,001kW 100kohm",1,47
2020-03-24,00:46:03,5kV 10W 2500mA,7,43
2020-03-24,00:45:03,kabel,70360,481
2020-03-24,00:31:04,DC/DC 5V 1W,705,154
2020-03-24,00:31:03,"1kV 0,001kW 100kohm",1,48
2020-03-24,00:31:01,5kV 10W 2500mA,7,52
2020-03-24,00:30:02,kabel,70360,447
2020-03-24,00:16:04,DC/DC 5V 1W,705,176
2020-03-24,00:16:03,"1kV 0,001kW 100kohm",1,58
2020-03-24,00:16:02,5kV 10W 2500mA,7,45
2020-03-24,00:15:02,kabel,70360,470
2020-03-24,00:01:04,DC/DC 5V 1W,705,158
2020-03-24,00:01:04,"1kV 0,001kW 100kohm",1,49
2020-03-24,00:01:02,5kV 10W 2500mA,7,39
2020-03-24,00:00:02,kabel,70360,576
2020-03-23,23:46:04,DC/DC 5V 1W,705,189
2020-03-23,23:46:04,"1kV 0,001kW 100kohm",1,51
2020-03-23,23:46:02,5kV 10W 2500mA,7,48
2020-03-23,23:45:02,kabel,70360,479
2020-03-23,23:31:05,DC/DC 5V 1W,705,165
2020-03-23,23:31:04,"1kV 0,001kW 100kohm",1,46
2020-03-23,23:31:02,5kV 10W 2500mA,7,68
2020-03-23,23:30:02,kabel,70360,481
2020-03-23,23:16:05,DC/DC 5V 1W,705,162
2020-03-23,23:16:04,"1kV 0,001kW 100kohm",1,63
2020-03-23,23:16:02,5kV 10W 2500mA,7,39
2020-03-23,23:15:02,kabel,70360,540
2020-03-23,23:01:05,DC/DC 5V 1W,705,161
2020-03-23,23:01:04,"1kV 0,001kW 100kohm",1,35
2020-03-23,23:01:02,5kV 10W 2500mA,7,47
2020-03-23,23:00:03,kabel,70360,531
2020-03-23,22:46:05,DC/DC 5V 1W,705,162
2020-03-23,22:46:04,"1kV 0,001kW 100kohm",1,41
2020-03-23,22:46:02,5kV 10W 2500mA,7,45
2020-03-23,22:45:02,kabel,70360,480
2020-03-23,22:31:04,DC/DC 5V 1W,705,156
2020-03-23,22:31:03,"1kV 0,001kW 100kohm",1,35
2020-03-23,22:31:01,5kV 10W 2500mA,7,48
2020-03-23,22:30:03,kabel,70360,523
2020-03-23,22:16:05,DC/DC 5V 1W,705,148
2020-03-23,22:16:04,"1kV 0,001kW 100kohm",1,53
2020-03-23,22:16:02,5kV 10W 2500mA,7,54
2020-03-23,22:15:02,kabel,70360,508
2020-03-23,22:01:04,DC/DC 5V 1W,705,173
2020-03-23,22:01:03,"1kV 0,001kW 100kohm",1,59
2020-03-23,22:01:02,5kV 10W 2500mA,7,38
2020-03-23,22:00:02,kabel,70360,551
2020-03-23,21:46:04,DC/DC 5V 1W,705,157
2020-03-23,21:46:03,"1kV 0,001kW 100kohm",1,48
2020-03-23,21:46:02,5kV 10W 2500mA,7,48
2020-03-23,21:45:02,kabel,70360,574
2020-03-23,21:31:04,DC/DC 5V 1W,705,177
2020-03-23,21:31:04,"1kV 0,001kW 100kohm",1,49
2020-03-23,21:31:02,5kV 10W 2500mA,7,47
2020-03-23,21:30:02,kabel,70360,571
2020-03-23,21:16:05,DC/DC 5V 1W,705,199
2020-03-23,21:16:04,"1kV 0,001kW 100kohm",1,53
2020-03-23,21:16:02,5kV 10W 2500mA,7,54
2020-03-23,21:15:03,kabel,70360,543
2020-03-23,21:01:04,DC/DC 5V 1W,705,168
2020-03-23,21:01:03,"1kV 0,001kW 100kohm",1,58
2020-03-23,21:01:02,5kV 10W 2500mA,7,51
2020-03-23,21:00:02,kabel,70360,472
2020-03-23,20:46:04,DC/DC 5V 1W,705,185
2020-03-23,20:46:03,"1kV 0,001kW 100kohm",1,62
2020-03-23,20:46:01,5kV 10W 2500mA,7,51
2020-03-23,20:45:02,kabel,70360,515
2020-03-23,20:31:05,DC/DC 5V 1W,705,180
2020-03-23,20:31:04,"1kV 0,001kW 100kohm",1,44
2020-03-23,20:31:02,5kV 10W 2500mA,7,67
2020-03-23,20:30:02,kabel,70360,531
2020-03-23,20:16:04,DC/DC 5V 1W,705,163
2020-03-23,20:16:03,"1kV 0,001kW 100kohm",1,45
2020-03-23,20:16:01,5kV 10W 2500mA,7,42
2020-03-23,20:15:02,kabel,70360,532
2020-03-23,20:01:04,DC/DC 5V 1W,705,204
2020-03-23,20:01:03,"1kV 0,001kW 100kohm",1,34
2020-03-23,20:01:01,5kV 10W 2500mA,7,43
2020-03-23,20:00:03,kabel,70360,560
2020-03-23,19:46:05,DC/DC 5V 1W,705,191
2020-03-23,19:46:04,"1kV 0,001kW 100kohm",1,45
2020-03-23,19:46:02,5kV 10W 2500mA,7,51
2020-03-23,19:45:02,kabel,70345,477
2020-03-23,19:31:04,DC/DC 5V 1W,705,155
2020-03-23,19:31:03,"1kV 0,001kW 100kohm",1,50
2020-03-23,19:31:02,5kV 10W 2500mA,7,45
2020-03-23,19:30:02,kabel,70345,528
2020-03-23,19:16:05,DC/DC 5V 1W,705,238
2020-03-23,19:16:05,"1kV 0,001kW 100kohm",1,41
2020-03-23,19:16:03,5kV 10W 2500mA,7,47
2020-03-23,19:15:04,kabel,70345,517
2020-03-23,19:01:05,DC/DC 5V 1W,705,189
2020-03-23,19:01:04,"1kV 0,001kW 100kohm",1,36
2020-03-23,19:01:02,5kV 10W 2500mA,7,50
2020-03-23,19:00:03,kabel,70345,483
2020-03-23,18:46:05,DC/DC 5V 1W,705,169
2020-03-23,18:46:05,"1kV 0,001kW 100kohm",1,55
2020-03-23,18:46:03,5kV 10W 2500mA,7,73
2020-03-23,18:45:03,kabel,70345,474
2020-03-23,18:31:05,DC/DC 5V 1W,705,161
2020-03-23,18:31:04,"1kV 0,001kW 100kohm",1,66
2020-03-23,18:31:02,5kV 10W 2500mA,7,67
2020-03-23,18:30:02,kabel,70345,575
2020-03-23,18:16:05,DC/DC 5V 1W,705,178
2020-03-23,18:16:04,"1kV 0,001kW 100kohm",1,49
2020-03-23,18:16:02,5kV 10W 2500mA,7,47
2020-03-23,18:15:03,kabel,70345,535
2020-03-23,18:01:04,DC/DC 5V 1W,705,162
2020-03-23,18:01:03,"1kV 0,001kW 100kohm",1,66
2020-03-23,18:01:02,5kV 10W 2500mA,7,50
2020-03-23,18:00:03,kabel,70345,541
2020-03-23,17:46:04,DC/DC 5V 1W,705,183
2020-03-23,17:46:03,"1kV 0,001kW 100kohm",1,45
2020-03-23,17:46:02,5kV 10W 2500mA,7,43
2020-03-23,17:45:02,kabel,70345,515
2020-03-23,17:31:05,DC/DC 5V 1W,705,162
2020-03-23,17:31:04,"1kV 0,001kW 100kohm",1,54
2020-03-23,17:31:02,5kV 10W 2500mA,7,41
2020-03-23,17:30:03,kabel,70345,529
2020-03-23,17:16:04,DC/DC 5V 1W,705,180
2020-03-23,17:16:04,"1kV 0,001kW 100kohm",1,56
2020-03-23,17:16:02,5kV 10W 2500mA,7,52
2020-03-23,17:15:03,kabel,70345,521
2020-03-23,17:01:05,DC/DC 5V 1W,705,164
2020-03-23,17:01:04,"1kV 0,001kW 100kohm",1,37
2020-03-23,17:01:02,5kV 10W 2500mA,7,50
2020-03-23,17:00:02,kabel,70345,512
2020-03-23,16:46:04,DC/DC 5V 1W,705,201
2020-03-23,16:46:03,"1kV 0,001kW 100kohm",1,48
2020-03-23,16:46:01,5kV 10W 2500mA,7,66
2020-03-23,16:45:04,kabel,70345,561
2020-03-23,16:31:05,DC/DC 5V 1W,705,165
2020-03-23,16:31:04,"1kV 0,001kW 100kohm",1,43
2020-03-23,16:31:02,5kV 10W 2500mA,7,46
2020-03-23,16:30:03,kabel,70345,512
2020-03-23,16:16:05,DC/DC 5V 1W,705,231
2020-03-23,16:16:04,"1kV 0,001kW 100kohm",1,46
2020-03-23,16:16:02,5kV 10W 2500mA,7,38
2020-03-23,16:15:03,kabel,70345,589
2020-03-23,16:01:04,DC/DC 5V 1W,705,187
2020-03-23,16:01:03,"1kV 0,001kW 100kohm",1,50
2020-03-23,16:01:02,5kV 10W 2500mA,7,53
2020-03-23,16:00:02,kabel,70345,479
2020-03-23,15:46:04,DC/DC 5V 1W,705,155
2020-03-23,15:46:03,"1kV 0,001kW 100kohm",1,50
2020-03-23,15:46:01,5kV 10W 2500mA,7,73
2020-03-23,15:45:02,kabel,70345,508
2020-03-23,15:31:03,DC/DC 5V 1W,705,158
2020-03-23,15:31:03,"1kV 0,001kW 100kohm",1,42
2020-03-23,15:31:01,5kV 10W 2500mA,7,59
2020-03-23,15:30:02,kabel,70345,546
2020-03-23,15:16:05,DC/DC 5V 1W,705,144
2020-03-23,15:16:04,"1kV 0,001kW 100kohm",1,43
2020-03-23,15:16:02,5kV 10W 2500mA,7,45
2020-03-23,15:15:03,kabel,70345,507
2020-03-23,15:01:05,DC/DC 5V 1W,705,167
2020-03-23,15:01:04,"1kV 0,001kW 100kohm",1,36
2020-03-23,15:01:02,5kV 10W 2500mA,7,51
2020-03-23,15:00:02,kabel,70342,542
2020-03-23,14:46:07,DC/DC 5V 1W,705,146
2020-03-23,14:46:06,"1kV 0,001kW 100kohm",1,41
2020-03-23,14:46:03,5kV 10W 2500mA,7,36
2020-03-23,14:45:02,kabel,70342,519
2020-03-23,14:31:05,DC/DC 5V 1W,705,185
2020-03-23,14:31:04,"1kV 0,001kW 100kohm",1,75
2020-03-23,14:31:02,5kV 10W 2500mA,7,62
2020-03-23,14:30:03,kabel,70342,545
2020-03-23,14:16:05,DC/DC 5V 1W,705,165
2020-03-23,14:16:04,"1kV 0,001kW 100kohm",1,49
2020-03-23,14:16:02,5kV 10W 2500mA,7,50
2020-03-23,14:15:03,kabel,70342,523
2020-03-23,14:01:05,DC/DC 5V 1W,705,167
2020-03-23,14:01:04,"1kV 0,001kW 100kohm",1,52
2020-03-23,14:01:02,5kV 10W 2500mA,7,68
2020-03-23,14:00:04,kabel,70342,538
2020-03-23,13:46:06,DC/DC 5V 1W,705,192
2020-03-23,13:46:05,"1kV 0,001kW 100kohm",1,43
2020-03-23,13:46:03,5kV 10W 2500mA,7,57
2020-03-23,13:45:04,kabel,70342,508
2020-03-23,13:31:04,DC/DC 5V 1W,705,184
2020-03-23,13:31:03,"1kV 0,001kW 100kohm",1,55
2020-03-23,13:31:01,5kV 10W 2500mA,7,55
2020-03-23,13:30:02,kabel,70342,578
2020-03-23,13:16:04,DC/DC 5V 1W,705,160
2020-03-23,13:16:03,"1kV 0,001kW 100kohm",1,48
2020-03-23,13:16:02,5kV 10W 2500mA,7,47
2020-03-23,13:15:02,kabel,70342,514
2020-03-23,13:01:04,DC/DC 5V 1W,705,154
2020-03-23,13:01:03,"1kV 0,001kW 100kohm",1,46
2020-03-23,13:01:01,5kV 10W 2500mA,7,47
2020-03-23,13:00:02,kabel,70342,524
2020-03-23,12:46:04,DC/DC 5V 1W,705,205
2020-03-23,12:46:03,"1kV 0,001kW 100kohm",1,58
2020-03-23,12:46:02,5kV 10W 2500mA,7,58
2020-03-23,12:45:02,kabel,70342,509
2020-03-23,12:31:03,DC/DC 5V 1W,705,177
2020-03-23,12:31:03,"1kV 0,001kW 100kohm",1,44
2020-03-23,12:31:01,5kV 10W 2500mA,7,71
2020-03-23,12:30:03,kabel,70343,513
2020-03-23,12:16:05,DC/DC 5V 1W,705,170
2020-03-23,12:16:04,"1kV 0,001kW 100kohm",1,61
2020-03-23,12:16:02,5kV 10W 2500mA,7,57
2020-03-23,12:15:04,kabel,70343,501
2020-03-23,12:01:05,DC/DC 5V 1W,705,189
2020-03-23,12:01:04,"1kV 0,001kW 100kohm",1,59
2020-03-23,12:01:03,5kV 10W 2500mA,7,50
2020-03-23,12:00:03,kabel,70343,507
2020-03-23,11:46:04,DC/DC 5V 1W,705,161
2020-03-23,11:46:03,"1kV 0,001kW 100kohm",1,51
2020-03-23,11:46:01,5kV 10W 2500mA,7,76
2020-03-23,11:45:04,kabel,70343,499
2020-03-23,11:31:05,DC/DC 5V 1W,705,194
2020-03-23,11:31:04,"1kV 0,001kW 100kohm",1,45
2020-03-23,11:31:02,5kV 10W 2500mA,7,45
2020-03-23,11:30:04,kabel,70343,512
2020-03-23,11:16:05,DC/DC 5V 1W,705,186
2020-03-23,11:16:04,"1kV 0,001kW 100kohm",1,65
2020-03-23,11:16:02,5kV 10W 2500mA,7,49
2020-03-23,11:15:02,kabel,70343,487
2020-03-23,11:01:05,DC/DC 5V 1W,705,159
2020-03-23,11:01:04,"1kV 0,001kW 100kohm",1,76
2020-03-23,11:01:02,5kV 10W 2500mA,7,63
2020-03-23,11:00:02,kabel,70343,533
2020-03-23,10:46:05,DC/DC 5V 1W,705,167
2020-03-23,10:46:04,"1kV 0,001kW 100kohm",1,58
2020-03-23,10:46:02,5kV 10W 2500mA,7,40
2020-03-23,10:45:03,kabel,70343,464
2020-03-23,10:31:04,DC/DC 5V 1W,705,161
2020-03-23,10:31:03,"1kV 0,001kW 100kohm",1,55
2020-03-23,10:31:01,5kV 10W 2500mA,7,40
2020-03-23,10:30:03,kabel,70343,499
2020-03-23,10:16:04,DC/DC 5V 1W,705,173
2020-03-23,10:16:03,"1kV 0,001kW 100kohm",1,54
2020-03-23,10:16:02,5kV 10W 2500mA,7,47
2020-03-23,10:15:02,kabel,70345,548
2020-03-23,10:01:05,DC/DC 5V 1W,705,182
2020-03-23,10:01:04,"1kV 0,001kW 100kohm",1,52
2020-03-23,10:01:02,5kV 10W 2500mA,7,59
2020-03-23,10:00:03,kabel,70345,551
2020-03-23,09:46:05,DC/DC 5V 1W,705,166
2020-03-23,09:46:04,"1kV 0,001kW 100kohm",1,61
2020-03-23,09:46:02,5kV 10W 2500mA,7,47
2020-03-23,09:45:03,kabel,70345,468
2020-03-23,09:31:06,DC/DC 5V 1W,705,238
2020-03-23,09:31:05,"1kV 0,001kW 100kohm",1,47
2020-03-23,09:31:03,5kV 10W 2500mA,7,58
2020-03-23,09:30:02,kabel,70346,546
2020-03-23,09:16:04,DC/DC 5V 1W,705,196
2020-03-23,09:16:03,"1kV 0,001kW 100kohm",1,55
2020-03-23,09:16:01,5kV 10W 2500mA,7,57
2020-03-23,09:15:03,kabel,70346,543
2020-03-23,09:01:05,DC/DC 5V 1W,705,180
2020-03-23,09:01:04,"1kV 0,001kW 100kohm",1,42
2020-03-23,09:01:02,5kV 10W 2500mA,7,48
2020-03-23,09:00:03,kabel,70346,496
2020-03-23,08:46:05,DC/DC 5V 1W,705,195
2020-03-23,08:46:04,"1kV 0,001kW 100kohm",1,49
2020-03-23,08:46:02,5kV 10W 2500mA,7,38
2020-03-23,08:45:02,kabel,70346,541
2020-03-23,08:31:06,DC/DC 5V 1W,705,256
2020-03-23,08:31:05,"1kV 0,001kW 100kohm",1,63
2020-03-23,08:31:03,5kV 10W 2500mA,7,50
2020-03-23,08:30:02,kabel,70346,459
2020-03-23,08:16:05,DC/DC 5V 1W,705,171
2020-03-23,08:16:04,"1kV 0,001kW 100kohm",1,44
2020-03-23,08:16:02,5kV 10W 2500mA,7,47
2020-03-23,08:15:02,kabel,70346,562
2020-03-23,08:01:05,DC/DC 5V 1W,705,156
2020-03-23,08:01:04,"1kV 0,001kW 100kohm",1,44
2020-03-23,08:01:02,5kV 10W 2500mA,7,47
2020-03-23,08:00:03,kabel,70346,530
2020-03-23,07:46:04,DC/DC 5V 1W,705,172
2020-03-23,07:46:03,"1kV 0,001kW 100kohm",1,45
2020-03-23,07:46:02,5kV 10W 2500mA,7,52
2020-03-23,07:45:02,kabel,70346,513
2020-03-23,07:31:05,DC/DC 5V 1W,705,178
2020-03-23,07:31:04,"1kV 0,001kW 100kohm",1,50
2020-03-23,07:31:02,5kV 10W 2500mA,7,53
2020-03-23,07:30:03,kabel,70346,496
2020-03-23,07:16:04,DC/DC 5V 1W,705,175
2020-03-23,07:16:03,"1kV 0,001kW 100kohm",1,43
2020-03-23,07:16:02,5kV 10W 2500mA,7,41
2020-03-23,07:15:02,kabel,70346,588
2020-03-23,07:01:04,DC/DC 5V 1W,705,166
2020-03-23,07:01:04,"1kV 0,001kW 100kohm",1,54
2020-03-23,07:01:02,5kV 10W 2500mA,7,50
2020-03-23,07:00:03,kabel,70346,465
2020-03-23,06:46:04,DC/DC 5V 1W,705,156
2020-03-23,06:46:04,"1kV 0,001kW 100kohm",1,42
2020-03-23,06:46:02,5kV 10W 2500mA,7,42
2020-03-23,06:45:02,kabel,70346,500
2020-03-23,06:31:05,DC/DC 5V 1W,705,157
2020-03-23,06:31:04,"1kV 0,001kW 100kohm",1,51
2020-03-23,06:31:02,5kV 10W 2500mA,7,50
2020-03-23,06:30:03,kabel,70346,555
2020-03-23,06:16:04,DC/DC 5V 1W,705,147
2020-03-23,06:16:03,"1kV 0,001kW 100kohm",1,49
2020-03-23,06:16:02,5kV 10W 2500mA,7,63
2020-03-23,06:15:02,kabel,70346,501
2020-03-23,06:01:04,DC/DC 5V 1W,705,163
2020-03-23,06:01:03,"1kV 0,001kW 100kohm",1,61
2020-03-23,06:01:02,5kV 10W 2500mA,7,50
2020-03-23,06:00:03,kabel,70346,461
2020-03-23,05:46:05,DC/DC 5V 1W,705,175
2020-03-23,05:46:03,"1kV 0,001kW 100kohm",1,40
2020-03-23,05:46:01,5kV 10W 2500mA,7,49
2020-03-23,05:45:02,kabel,70346,526
2020-03-23,05:31:05,DC/DC 5V 1W,705,198
2020-03-23,05:31:04,"1kV 0,001kW 100kohm",1,58
2020-03-23,05:31:02,5kV 10W 2500mA,7,68
2020-03-23,05:30:02,kabel,70346,539
2020-03-23,05:16:05,DC/DC 5V 1W,705,156
2020-03-23,05:16:04,"1kV 0,001kW 100kohm",1,39
2020-03-23,05:16:03,5kV 10W 2500mA,7,57
2020-03-23,05:15:02,kabel,70346,540
2020-03-23,05:01:06,DC/DC 5V 1W,705,194
2020-03-23,05:01:05,"1kV 0,001kW 100kohm",1,48
2020-03-23,05:01:03,5kV 10W 2500mA,7,50
2020-03-23,05:00:03,kabel,70346,598
2020-03-23,04:46:04,DC/DC 5V 1W,705,170
2020-03-23,04:46:03,"1kV 0,001kW 100kohm",1,65
2020-03-23,04:46:01,5kV 10W 2500mA,7,47
2020-03-23,04:45:03,kabel,70346,483
2020-03-23,04:31:04,DC/DC 5V 1W,705,178
2020-03-23,04:31:03,"1kV 0,001kW 100kohm",1,69
2020-03-23,04:31:01,5kV 10W 2500mA,7,61
2020-03-23,04:30:03,kabel,70346,506
2020-03-23,04:16:04,DC/DC 5V 1W,705,173
2020-03-23,04:16:03,"1kV 0,001kW 100kohm",1,56
2020-03-23,04:16:02,5kV 10W 2500mA,7,35
2020-03-23,04:15:04,kabel,70346,470
2020-03-23,04:01:04,DC/DC 5V 1W,705,137
2020-03-23,04:01:03,"1kV 0,001kW 100kohm",1,37
2020-03-23,04:01:01,5kV 10W 2500mA,7,55
2020-03-23,04:00:02,kabel,70346,480
2020-03-23,03:46:04,DC/DC 5V 1W,705,191
2020-03-23,03:46:03,"1kV 0,001kW 100kohm",1,57
2020-03-23,03:46:02,5kV 10W 2500mA,7,39
2020-03-23,03:45:03,kabel,70346,553
2020-03-23,03:31:04,DC/DC 5V 1W,705,182
2020-03-23,03:31:03,"1kV 0,001kW 100kohm",1,47
2020-03-23,03:31:01,5kV 10W 2500mA,7,35
2020-03-23,03:30:04,kabel,70346,536
2020-03-23,03:16:06,DC/DC 5V 1W,705,163
2020-03-23,03:16:05,"1kV 0,001kW 100kohm",1,51
2020-03-23,03:16:03,5kV 10W 2500mA,7,47
2020-03-23,03:15:04,kabel,70346,525
2020-03-23,03:01:05,DC/DC 5V 1W,705,179
2020-03-23,03:01:04,"1kV 0,001kW 100kohm",1,51
2020-03-23,03:01:02,5kV 10W 2500mA,7,55
2020-03-23,03:00:03,kabel,70346,523
2020-03-23,02:46:05,DC/DC 5V 1W,705,143
2020-03-23,02:46:04,"1kV 0,001kW 100kohm",1,67
2020-03-23,02:46:02,5kV 10W 2500mA,7,38
2020-03-23,02:45:02,kabel,70346,551
2020-03-23,02:31:04,DC/DC 5V 1W,705,155
2020-03-23,02:31:03,"1kV 0,001kW 100kohm",1,34
2020-03-23,02:31:02,5kV 10W 2500mA,7,49
2020-03-23,02:30:02,kabel,70346,504
2020-03-23,02:16:05,DC/DC 5V 1W,705,160
2020-03-23,02:16:04,"1kV 0,001kW 100kohm",1,57
2020-03-23,02:16:02,5kV 10W 2500mA,7,54
2020-03-23,02:15:03,kabel,70346,483
2020-03-23,02:01:05,DC/DC 5V 1W,705,161
2020-03-23,02:01:04,"1kV 0,001kW 100kohm",1,45
